"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"03/24/1995","19","","Jersey City Firehouse","34-017-1003","AQS"
"03/26/1995","24","","Jersey City Firehouse","34-017-1003","AQS"
"03/28/1995","43","","MADISON AVE","36-061-0077","AQS"
"03/30/1995","36","","Jersey City Firehouse","34-017-1003","AQS"
"04/01/1995","19","","Jersey City Firehouse","34-017-1003","AQS"
"04/03/1995","53","","MADISON AVE","36-061-0077","AQS"
"04/07/1995","41","","Jersey City Firehouse","34-017-1003","AQS"
"04/09/1995","61","","MADISON AVE","36-061-0077","AQS"
"04/11/1995","27","","Jersey City Firehouse","34-017-1003","AQS"
"04/13/1995","21","","Jersey City Firehouse","34-017-1003","AQS"
"04/15/1995","20","","","34-023-1006","AQS"
"04/17/1995","19","","Jersey City Firehouse","34-017-1003","AQS"
"04/21/1995","49","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"04/23/1995","18","","Jersey City Firehouse","34-017-1003","AQS"
"04/25/1995","41","","Jersey City Firehouse","34-017-1003","AQS"
"04/27/1995","58","","MADISON AVE","36-061-0077","AQS"
"04/29/1995","35","","Jersey City Firehouse","34-017-1003","AQS"
"05/01/1995","14","","Jersey City Firehouse","34-017-1003","AQS"
"05/03/1995","46","","MADISON AVE","36-061-0077","AQS"
"05/07/1995","24","","Jersey City Firehouse","34-017-1003","AQS"
"05/09/1995","58","","MADISON AVE","36-061-0077","AQS"
"05/11/1995","25","","Jersey City Firehouse","34-017-1003","AQS"
"05/13/1995","24","","Jersey City Firehouse","34-017-1003","AQS"
"05/15/1995","51","","MADISON AVE","36-061-0077","AQS"
"05/17/1995","41","","Jersey City Firehouse","34-017-1003","AQS"
"05/19/1995","17","","Jersey City Firehouse","34-017-1003","AQS"
"05/21/1995","48","","MADISON AVE","36-061-0077","AQS"
"05/23/1995","32","","Jersey City Firehouse","34-017-1003","AQS"
"05/25/1995","24","","Jersey City Firehouse","34-017-1003","AQS"
"05/27/1995","41","","MADISON AVE","36-061-0077","AQS"
"05/29/1995","22","","Jersey City Firehouse","34-017-1003","AQS"
"05/31/1995","30","","Jersey City Firehouse","34-017-1003","AQS"
"06/02/1995","54","","MADISON AVE","36-061-0077","AQS"
"06/04/1995","22","","Jersey City Firehouse","34-017-1003","AQS"
"06/06/1995","28","","Jersey City Firehouse","34-017-1003","AQS"
"06/08/1995","59","","MADISON AVE","36-061-0077","AQS"
"06/10/1995","18","","Jersey City Firehouse","34-017-1003","AQS"
"06/12/1995","23","","Jersey City Firehouse","34-017-1003","AQS"
"06/14/1995","52","","MADISON AVE","36-061-0077","AQS"
"06/16/1995","46","","Jersey City Firehouse","34-017-1003","AQS"
"06/20/1995","80","","MADISON AVE","36-061-0077","AQS"
"06/21/1995","51","","RICHMOND POST OFFICE","36-085-0055","AQS"
"06/24/1995","24","","Jersey City Firehouse","34-017-1003","AQS"
"06/26/1995","62","","","34-013-0011","AQS"
"06/28/1995","24","","Jersey City Firehouse","34-017-1003","AQS"
"06/30/1995","28","","Jersey City Firehouse","34-017-1003","AQS"
"07/02/1995","24","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"07/04/1995","34","","Jersey City Firehouse","34-017-1003","AQS"
"07/08/1995","42","","MADISON AVE","36-061-0077","AQS"
"07/09/1995","26","","Elizabeth Mitchell Bldg","34-039-0006","AQS"
"07/10/1995","34","","Jersey City Firehouse","34-017-1003","AQS"
"07/12/1995","41","","Jersey City Firehouse","34-017-1003","AQS"
"07/14/1995","67","","","34-017-5001","AQS"
"07/16/1995","28","","Jersey City Firehouse","34-017-1003","AQS"
"07/18/1995","32","","Jersey City Firehouse","34-017-1003","AQS"
"07/20/1995","58","","MADISON AVE","36-061-0077","AQS"
"07/22/1995","47","","Jersey City Firehouse","34-017-1003","AQS"
"07/24/1995","37","","Jersey City Firehouse","34-017-1003","AQS"
"07/26/1995","63","","MADISON AVE","36-061-0077","AQS"
"07/28/1995","30","","Jersey City Firehouse","34-017-1003","AQS"
"07/30/1995","33","","Jersey City Firehouse","34-017-1003","AQS"
"08/01/1995","70","","MADISON AVE","36-061-0077","AQS"
"08/03/1995","47","","Jersey City Firehouse","34-017-1003","AQS"
"08/05/1995","29","","Jersey City Firehouse","34-017-1003","AQS"
"08/07/1995","40","","MADISON AVE","36-061-0077","AQS"
"08/09/1995","28","","Jersey City Firehouse","34-017-1003","AQS"
"08/11/1995","20","","Jersey City Firehouse","34-017-1003","AQS"
"08/13/1995","30","","Jersey City Firehouse","34-017-1003","AQS"
"08/15/1995","21","","Jersey City Firehouse","34-017-1003","AQS"
"08/17/1995","42","","Jersey City Firehouse","34-017-1003","AQS"
"08/19/1995","29","","MADISON AVE","36-061-0077","AQS"
"08/23/1995","31","","Jersey City Firehouse","34-017-1003","AQS"
"08/25/1995","30","","MADISON AVE","36-061-0077","AQS"
"08/27/1995","32","","Jersey City Firehouse","34-017-1003","AQS"
"08/29/1995","33","","Jersey City Firehouse","34-017-1003","AQS"
"08/31/1995","62","","MADISON AVE","36-061-0077","AQS"
"09/02/1995","20","","Jersey City Firehouse","34-017-1003","AQS"
"09/04/1995","26","","Jersey City Firehouse","34-017-1003","AQS"
"09/06/1995","55","","MADISON AVE","36-061-0077","AQS"
"09/08/1995","38","","Jersey City Firehouse","34-017-1003","AQS"
"09/10/1995","25","","Jersey City Firehouse","34-017-1003","AQS"
"09/12/1995","57","","MADISON AVE","36-061-0077","AQS"
"09/14/1995","43","","Jersey City Firehouse","34-017-1003","AQS"
"09/16/1995","17","","Jersey City Firehouse","34-017-1003","AQS"
"09/18/1995","28","","","34-017-5001","AQS"
"09/20/1995","26","","Jersey City Firehouse","34-017-1003","AQS"
"09/22/1995","21","","Jersey City Firehouse","34-017-1003","AQS"
"09/24/1995","25","","","34-023-0007","AQS"
"09/26/1995","15","","Jersey City Firehouse","34-017-1003","AQS"
"09/28/1995","26","","Jersey City Firehouse","34-017-1003","AQS"
"09/30/1995","27","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"10/02/1995","44","","Jersey City Firehouse","34-017-1003","AQS"
"10/04/1995","30","","Jersey City Firehouse","34-017-1003","AQS"
"10/06/1995","49","","","34-031-0002","AQS"
"10/08/1995","17","","Jersey City Firehouse","34-017-1003","AQS"
"10/10/1995","41","","Jersey City Firehouse","34-017-1003","AQS"
"10/12/1995","59","","","34-017-5001","AQS"
"10/16/1995","15","","Jersey City Firehouse","34-017-1003","AQS"
"10/18/1995","47","","","34-017-5001","AQS"
"10/20/1995","19","","Jersey City Firehouse","34-017-1003","AQS"
"10/22/1995","25","","Jersey City Firehouse","34-017-1003","AQS"
"10/24/1995","53","","MADISON AVE","36-061-0077","AQS"
"10/26/1995","35","","Jersey City Firehouse","34-017-1003","AQS"
"10/28/1995","13","","Jersey City Firehouse","34-017-1003","AQS"
"10/30/1995","32","","MADISON AVE","36-061-0077","AQS"
"11/01/1995","29","","Jersey City Firehouse","34-017-1003","AQS"
"11/05/1995","22","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"11/07/1995","29","","Jersey City Firehouse","34-017-1003","AQS"
"11/11/1995","59","","","34-031-0002","AQS"
"11/15/1995","15","","Jersey City Firehouse","34-017-1003","AQS"
"11/17/1995","44","","","34-017-5001","AQS"
"11/19/1995","21","","Jersey City Firehouse","34-017-1003","AQS"
"11/21/1995","39","","Jersey City Firehouse","34-017-1003","AQS"
"11/23/1995","37","","ROSLYN","36-059-0011","AQS"
"11/25/1995","23","","Jersey City Firehouse","34-017-1003","AQS"
"11/27/1995","52","","Jersey City Firehouse","34-017-1003","AQS"
"11/29/1995","23","","MADISON AVE","36-061-0077","AQS"
"12/01/1995","36","","Jersey City Firehouse","34-017-1003","AQS"
"12/03/1995","23","","Jersey City Firehouse","34-017-1003","AQS"
"12/05/1995","30","","MADISON AVE","36-061-0077","AQS"
"12/11/1995","40","","MADISON AVE","36-061-0077","AQS"
"12/17/1995","26","","MADISON AVE","36-061-0077","AQS"
"12/23/1995","25","","","34-031-0002","AQS"
"12/29/1995","38","","","34-017-5001","AQS"
"01/04/1996","51","","FORT LEE","34-003-0004","AQS"
"01/06/1996","27","","Jersey City Firehouse","34-017-1003","AQS"
"01/10/1996","41","","","34-017-5001","AQS"
"01/16/1996","53","","Elizabeth Lab","34-039-0004","AQS"
"01/22/1996","53","","","34-017-5001","AQS"
"01/24/1996","21","","Jersey City Firehouse","34-017-1003","AQS"
"01/28/1996","26","","","34-017-5001","AQS"
"01/30/1996","36","","Jersey City Firehouse","34-017-1003","AQS"
"02/01/1996","31","","Jersey City Firehouse","34-017-1003","AQS"
"02/03/1996","38","","","34-031-0002","AQS"
"02/05/1996","59","","Jersey City Firehouse","34-017-1003","AQS"
"02/07/1996","55","","Jersey City Firehouse","34-017-1003","AQS"
"02/09/1996","45","","MADISON AVE","36-061-0077","AQS"
"02/11/1996","22","","Jersey City Firehouse","34-017-1003","AQS"
"02/13/1996","19","","Jersey City Firehouse","34-017-1003","AQS"
"02/15/1996","52","","","34-017-5001","AQS"
"02/17/1996","18","","Jersey City Firehouse","34-017-1003","AQS"
"02/19/1996","19","","Jersey City Firehouse","34-017-1003","AQS"
"02/21/1996","54","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"02/23/1996","37","","Jersey City Firehouse","34-017-1003","AQS"
"02/27/1996","52","","","34-017-5001","AQS"
"02/29/1996","15","","Jersey City Firehouse","34-017-1003","AQS"
"03/02/1996","31","","Jersey City Firehouse","34-017-1003","AQS"
"03/04/1996","44","","","34-017-5001","AQS"
"03/06/1996","31","","Jersey City Firehouse","34-017-1003","AQS"
"03/08/1996","16","","Jersey City Firehouse","34-017-1003","AQS"
"03/10/1996","31","","","34-017-5001","AQS"
"03/16/1996","43","","","34-023-1006","AQS"
"03/20/1996","24","","Jersey City Firehouse","34-017-1003","AQS"
"03/22/1996","32","","","34-017-5001","AQS"
"03/26/1996","28","","Jersey City Firehouse","34-017-1003","AQS"
"03/28/1996","38","","","34-017-5001","AQS"
"03/30/1996","31","","Jersey City Firehouse","34-017-1003","AQS"
"04/01/1996","40","","Jersey City Firehouse","34-017-1003","AQS"
"04/03/1996","44","","","34-017-5001","AQS"
"04/05/1996","23","","Jersey City Firehouse","34-017-1003","AQS"
"04/07/1996","11","","Jersey City Firehouse","34-017-1003","AQS"
"04/09/1996","43","","MADISON AVE","36-061-0077","AQS"
"04/11/1996","14","","Jersey City Firehouse","34-017-1003","AQS"
"04/13/1996","21","","Jersey City Firehouse","34-017-1003","AQS"
"04/15/1996","38","","DICHOTOMOUS SAMPLER","36-061-0095","AQS"
"04/17/1996","16","","Jersey City Firehouse","34-017-1003","AQS"
"04/19/1996","49","","Jersey City Firehouse","34-017-1003","AQS"
"04/21/1996","35","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"04/23/1996","65","","Jersey City Firehouse","34-017-1003","AQS"
"04/25/1996","43","","Jersey City Firehouse","34-017-1003","AQS"
"04/27/1996","23","","Elizabeth Lab","34-039-0004","AQS"
"04/29/1996","35","","Jersey City Firehouse","34-017-1003","AQS"
"05/01/1996","25","","Jersey City Firehouse","34-017-1003","AQS"
"05/03/1996","59","","DICHOTOMOUS SAMPLER","36-061-0095","AQS"
"05/05/1996","27","","Jersey City Firehouse","34-017-1003","AQS"
"05/07/1996","23","","Jersey City Firehouse","34-017-1003","AQS"
"05/09/1996","47","","DICHOTOMOUS SAMPLER","36-061-0095","AQS"
"05/11/1996","39","","Jersey City Firehouse","34-017-1003","AQS"
"05/13/1996","15","","Jersey City Firehouse","34-017-1003","AQS"
"05/15/1996","49","","","34-017-5001","AQS"
"05/17/1996","22","","Jersey City Firehouse","34-017-1003","AQS"
"05/19/1996","45","","Jersey City Firehouse","34-017-1003","AQS"
"05/21/1996","62","","","34-017-5001","AQS"
"05/25/1996","30","","Jersey City Firehouse","34-017-1003","AQS"
"05/27/1996","29","","PS 59","36-061-0056","AQS"
"05/31/1996","31","","Jersey City Firehouse","34-017-1003","AQS"
"06/02/1996","34","","PS 59","36-061-0056","AQS"
"06/04/1996","31","","Jersey City Firehouse","34-017-1003","AQS"
"06/06/1996","45","","Jersey City Firehouse","34-017-1003","AQS"
"06/08/1996","35","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"06/10/1996","22","","Jersey City Firehouse","34-017-1003","AQS"
"06/12/1996","28","","Jersey City Firehouse","34-017-1003","AQS"
"06/14/1996","54","","","34-017-5001","AQS"
"06/16/1996","44","","Jersey City Firehouse","34-017-1003","AQS"
"06/18/1996","45","","Jersey City Firehouse","34-017-1003","AQS"
"06/20/1996","50","","MADISON AVE","36-061-0077","AQS"
"06/22/1996","33","","Jersey City Firehouse","34-017-1003","AQS"
"06/24/1996","30","","Jersey City Firehouse","34-017-1003","AQS"
"06/26/1996","73","","","34-017-5001","AQS"
"06/28/1996","29","","Jersey City Firehouse","34-017-1003","AQS"
"06/30/1996","14","","Jersey City Firehouse","34-017-1003","AQS"
"07/02/1996","65","","DICHOTOMOUS SAMPLER","36-061-0095","AQS"
"07/04/1996","13","","Jersey City Firehouse","34-017-1003","AQS"
"07/06/1996","36","","Jersey City Firehouse","34-017-1003","AQS"
"07/08/1996","65","","MADISON AVE","36-061-0077","AQS"
"07/10/1996","40","","MADISON AVE","36-061-0077","AQS"
"07/12/1996","32","","Jersey City Firehouse","34-017-1003","AQS"
"07/14/1996","51","","PS 59","36-061-0056","AQS"
"07/16/1996","31","","Jersey City Firehouse","34-017-1003","AQS"
"07/17/1996","52","","MADISON AVE","36-061-0077","AQS"
"07/18/1996","48","","Jersey City Firehouse","34-017-1003","AQS"
"07/20/1996","28","","PS 59","36-061-0056","AQS"
"07/23/1996","56","","DICHOTOMOUS SAMPLER","36-061-0095","AQS"
"07/24/1996","37","","Jersey City Firehouse","34-017-1003","AQS"
"07/26/1996","51","","DICHOTOMOUS SAMPLER","36-061-0095","AQS"
"07/30/1996","48","","DICHOTOMOUS SAMPLER","36-061-0095","AQS"
"08/01/1996","56","","","34-039-1001","AQS"
"08/03/1996","53","","Jersey City Firehouse","34-017-1003","AQS"
"08/04/1996","58","","MADISON AVE","36-061-0077","AQS"
"08/05/1996","60","","Jersey City Firehouse","34-017-1003","AQS"
"08/07/1996","72","","FORT LEE","34-003-0004","AQS"
"08/09/1996","34","","Jersey City Firehouse","34-017-1003","AQS"
"08/10/1996","97","","MADISON AVE","36-061-0077","AQS"
"08/13/1996","42","","DICHOTOMOUS SAMPLER","36-061-0095","AQS"
"08/15/1996","53","","MADISON AVE","36-061-0077","AQS"
"08/19/1996","44","","DICHOTOMOUS SAMPLER","36-061-0095","AQS"
"08/21/1996","38","","Jersey City Firehouse","34-017-1003","AQS"
"08/22/1996","60","","MADISON AVE","36-061-0077","AQS"
"08/23/1996","57","","Jersey City Firehouse","34-017-1003","AQS"
"08/25/1996","36","","PS 59","36-061-0056","AQS"
"08/27/1996","42","","Jersey City Firehouse","34-017-1003","AQS"
"08/28/1996","55","","DICHOTOMOUS SAMPLER","36-061-0095","AQS"
"08/29/1996","36","","Jersey City Firehouse","34-017-1003","AQS"
"08/31/1996","48","","PS 59","36-061-0056","AQS"
"09/02/1996","24","","Jersey City Firehouse","34-017-1003","AQS"
"09/03/1996","44","","DICHOTOMOUS SAMPLER","36-061-0095","AQS"
"09/04/1996","58","","Jersey City Firehouse","34-017-1003","AQS"
"09/06/1996","57","","DICHOTOMOUS SAMPLER","36-061-0095","AQS"
"09/08/1996","31","","Jersey City Firehouse","34-017-1003","AQS"
"09/10/1996","42","","Jersey City Firehouse","34-017-1003","AQS"
"09/12/1996","37","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"09/14/1996","10","","Jersey City Firehouse","34-017-1003","AQS"
"09/15/1996","33","","MADISON AVE","36-061-0077","AQS"
"09/16/1996","55","","Jersey City Firehouse","34-017-1003","AQS"
"09/18/1996","44","","MADISON AVE","36-061-0077","AQS"
"09/20/1996","38","","Jersey City Firehouse","34-017-1003","AQS"
"09/22/1996","65","","Jersey City Firehouse","34-017-1003","AQS"
"09/24/1996","44","","DICHOTOMOUS SAMPLER","36-061-0095","AQS"
"09/26/1996","24","","Jersey City Firehouse","34-017-1003","AQS"
"09/28/1996","19","","Jersey City Firehouse","34-017-1003","AQS"
"09/30/1996","44","","","34-017-5001","AQS"
"10/04/1996","14","","Jersey City Firehouse","34-017-1003","AQS"
"10/06/1996","27","","MADISON AVE","36-061-0077","AQS"
"10/12/1996","53","","MADISON AVE","36-061-0077","AQS"
"10/18/1996","61","","DICHOTOMOUS SAMPLER","36-061-0095","AQS"
"10/20/1996","16","","Jersey City Firehouse","34-017-1003","AQS"
"10/22/1996","31","","Jersey City Firehouse","34-017-1003","AQS"
"10/24/1996","56","","MADISON AVE","36-061-0077","AQS"
"10/26/1996","34","","Jersey City Firehouse","34-017-1003","AQS"
"10/28/1996","38","","Jersey City Firehouse","34-017-1003","AQS"
"10/30/1996","68","","MADISON AVE","36-061-0077","AQS"
"11/01/1996","26","","Jersey City Firehouse","34-017-1003","AQS"
"11/03/1996","19","","Jersey City Firehouse","34-017-1003","AQS"
"11/05/1996","52","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"11/07/1996","19","","Jersey City Firehouse","34-017-1003","AQS"
"11/09/1996","12","","Jersey City Firehouse","34-017-1003","AQS"
"11/11/1996","33","","","34-017-5001","AQS"
"11/13/1996","25","","Jersey City Firehouse","34-017-1003","AQS"
"11/15/1996","43","","Jersey City Firehouse","34-017-1003","AQS"
"11/17/1996","52","","PS 314","36-047-0052","AQS"
"11/19/1996","26","","Jersey City Firehouse","34-017-1003","AQS"
"11/21/1996","28","","Jersey City Firehouse","34-017-1003","AQS"
"11/23/1996","50","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"11/25/1996","51","","Jersey City Firehouse","34-017-1003","AQS"
"11/29/1996","42","","PS 59","36-061-0056","AQS"
"12/01/1996","15","","Jersey City Firehouse","34-017-1003","AQS"
"12/05/1996","54","","DICHOTOMOUS SAMPLER","36-061-0095","AQS"
"12/07/1996","14","","Jersey City Firehouse","34-017-1003","AQS"
"12/09/1996","32","","Jersey City Firehouse","34-017-1003","AQS"
"12/11/1996","60","","PS 59","36-061-0056","AQS"
"12/13/1996","21","","Jersey City Firehouse","34-017-1003","AQS"
"12/15/1996","13","","Jersey City Firehouse","34-017-1003","AQS"
"12/17/1996","46","","DICHOTOMOUS SAMPLER","36-061-0095","AQS"
"12/19/1996","16","","Jersey City Firehouse","34-017-1003","AQS"
"12/21/1996","35","","Jersey City Firehouse","34-017-1003","AQS"
"12/23/1996","61","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"12/25/1996","12","","Jersey City Firehouse","34-017-1003","AQS"
"12/29/1996","45","","PS 59","36-061-0056","AQS"
"12/31/1996","22","","Jersey City Firehouse","34-017-1003","AQS"
"01/02/1997","41","","Jersey City Firehouse","34-017-1003","AQS"
"01/04/1997","43","","PS 59","36-061-0056","AQS"
"01/06/1997","15","","Jersey City Firehouse","34-017-1003","AQS"
"01/08/1997","15","","Jersey City Firehouse","34-017-1003","AQS"
"01/10/1997","57","","DICHOTOMOUS SAMPLER","36-061-0095","AQS"
"01/14/1997","25","","Jersey City Firehouse","34-017-1003","AQS"
"01/16/1997","43","","MADISON AVE","36-061-0077","AQS"
"01/18/1997","21","","Jersey City Firehouse","34-017-1003","AQS"
"01/20/1997","41","","Jersey City Firehouse","34-017-1003","AQS"
"01/22/1997","51","","SE CORNER BROAD & MARKET STREETS, ROOF OF POLICE BOOTH","34-013-0014","AQS"
"01/24/1997","22","","Jersey City Firehouse","34-017-1003","AQS"
"01/26/1997","12","","Jersey City Firehouse","34-017-1003","AQS"
"01/28/1997","42","","PS 59","36-061-0056","AQS"
"01/30/1997","25","","Jersey City Firehouse","34-017-1003","AQS"
"02/03/1997","57","","DICHOTOMOUS SAMPLER","36-061-0095","AQS"
"02/07/1997","28","","Jersey City Firehouse","34-017-1003","AQS"
"02/09/1997","56","","","34-031-0002","AQS"
"02/11/1997","40","","Jersey City Firehouse","34-017-1003","AQS"
"02/13/1997","31","","Jersey City Firehouse","34-017-1003","AQS"
"02/15/1997","41","","MADISON AVE","36-061-0077","AQS"
